player_id,player_name,birth_date,position,is_active,weight,height,draft_year
1631132,Christian Koloko,2000-06-20,Center,False,225.0,84,2022.0
1629723,John Konchar,1996-03-22,Guard,False,210.0,77,
1628436,Luke Kornet,1995-07-15,Center-Forward,False,250.0,85,
1630249,Vít Krejčí,2000-06-19,Guard,False,195.0,80,2020.0
1630228,Jonathan Kuminga,2002-10-06,Forward,False,225.0,79,2021.0
1628398,Kyle Kuzma,1995-07-24,Forward,False,221.0,81,2017.0
1631222,Jake LaRavia,2001-11-03,Forward,False,235.0,79,2022.0
203897,Zach LaVine,1995-03-10,Guard,False,200.0,77,2014.0
1627746,Skal Labissiere,1996-03-18,Forward-Center,False,235.0,82,2016.0
1629111,Jock Landale,1995-10-25,Center,False,255.0,83,
1641796,Pelle Larsson,2001-02-23,Guard,False,215.0,77,2024.0
1630639,A.J. Lawson,2000-07-15,Guard,False,179.0,78,
1627747,Caris LeVert,1994-08-25,Guard,False,205.0,78,2016.0
1627814,Damion Lee,1992-10-21,Guard-Forward,False,210.0,78,
203458,Alex Len,1993-06-16,Center,False,250.0,84,2013.0
202695,Kawhi Leonard,1991-06-29,Forward,False,225.0,79,2011.0
1642502,Malevy Leons,1999-09-23,Forward,False,210.0,81,
1641721,Maxwell Lewis,2002-07-27,Forward,False,215.0,79,2023.0
1630604,E.J. Liddell,2000-12-18,Forward,False,240.0,78,2022.0
203081,Damian Lillard,1990-07-15,Guard,False,195.0,74,2012.0
1641726,Dereck Lively II,2004-02-12,Center,False,230.0,85,2023.0
1641753,Chris Livingston,2003-10-15,Forward,False,220.0,78,2023.0
1626172,Kevon Looney,1996-02-06,Forward,False,222.0,81,2015.0
201572,Brook Lopez,1988-04-01,Center,False,282.0,85,2008.0
201567,Kevin Love,1988-09-07,Forward-Center,False,251.0,80,2008.0
200768,Kyle Lowry,1986-03-25,Guard,False,196.0,72,2006.0
1641754,Seth Lundy,2000-04-02,Guard-Forward,False,220.0,76,2023.0
1626168,Trey Lyles,1995-11-05,Forward,False,234.0,81,2015.0
1630572,Sandro Mamukelashvili,1999-05-23,Forward-Center,False,240.0,81,2021.0
1629611,Terance Mann,1996-10-18,Guard-Forward,False,215.0,77,2019.0
1630544,Tre Mann,2001-02-03,Guard,False,178.0,75,2021.0
1628374,Lauri Markkanen,1997-05-22,Forward-Center,False,240.0,84,2017.0
1630230,Naji Marshall,1998-01-24,Forward,False,220.0,78,
1628997,Caleb Martin,1995-09-28,Forward,False,205.0,77,
1628998,Cody Martin,1995-09-28,Forward,False,205.0,78,2019.0
1641798,Jaylen Martin,2004-01-28,Guard,False,216.0,78,
1630231,KJ Martin,2001-01-06,Forward,False,215.0,78,2020.0
1631213,Tyrese Martin,1999-03-07,Forward,False,215.0,78,2022.0
1629726,Garrison Mathews,1996-10-24,Guard,False,215.0,78,
1631097,Bennedict Mathurin,2002-06-19,Guard-Forward,False,210.0,77,2022.0
1631255,Karlo Matković,2001-03-30,Forward-Center,False,231.0,82,2022.0
1630178,Tyrese Maxey,2000-11-04,Guard,False,200.0,74,2020.0
1630540,Miles McBride,2000-09-08,Guard,False,195.0,73,2021.0
1642272,Jared McCain,2004-02-20,Guard,False,195.0,75,2024.0
1630644,Mac McClung,1999-01-06,Guard,False,185.0,74,
203468,CJ McCollum,1991-09-19,Guard,False,190.0,75,2013.0
204456,T.J. McConnell,1992-03-25,Guard,False,190.0,73,2015.0
1641755,Kevin McCullar Jr.,2001-03-15,Guard,False,210.0,78,2024.0
1630183,Jaden McDaniels,2000-09-29,Forward,False,185.0,81,2020.0
1629667,Jalen McDaniels,1998-01-31,Forward,False,190.0,81,2019.0
203926,Doug McDermott,1992-01-03,Forward,False,225.0,78,2014.0
1631121,Bryce McGowens,2002-11-08,Guard,False,190.0,78,2022.0
1629162,Jordan McLaughlin,1996-04-09,Guard,False,185.0,72,
1629098,Jack McVeigh,1996-06-27,Guard-Forward,False,215.0,80,
1629001,De'Anthony Melton,1998-05-28,Guard,False,200.0,75,2018.0
1630241,Sam Merrill,1996-05-15,Guard,False,205.0,76,2020.0
203995,Vasilije Micić,1994-01-13,Guard,False,188.0,75,2014.0
203114,Khris Middleton,1991-08-12,Forward,False,222.0,79,2012.0
1641706,Brandon Miller,2002-11-22,Forward,False,200.0,79,2023.0
1641801,Emanuel Miller,2000-06-19,Forward,False,215.0,79,
1641757,Jordan Miller,2000-01-23,Guard,False,194.0,77,2023.0
1631159,Leonard Miller,2003-11-26,Forward,False,220.0,82,2023.0
201988,Patty Mills,1988-08-11,Guard,False,180.0,74,2009.0
1629003,Shake Milton,1996-09-26,Guard,False,205.0,77,2018.0
1631303,Justin Minaya,1999-03-26,Forward,False,205.0,77,
1642434,Riley Minix,2000-09-22,Forward,False,230.0,79,
1631169,Josh Minott,2002-11-25,Forward,False,205.0,80,2022.0
1642274,Yves Missi,2004-05-14,Center,False,235.0,83,2024.0
1642349,Ajay Mitchell,2002-06-25,Guard,False,190.0,77,2024.0
1630558,Davion Mitchell,1998-09-05,Guard,False,202.0,72,2021.0
1628378,Donovan Mitchell,1996-09-07,Guard,False,215.0,75,2017.0
1630596,Evan Mobley,2001-06-18,Center,False,215.0,83,2021.0
1642367,Jonathan Mogbo,2001-10-29,Forward,False,225.0,81,2024.0
1628370,Malik Monk,1998-02-04,Guard,False,200.0,75,2017.0
1630541,Moses Moody,2002-05-31,Guard,False,211.0,77,2021.0
1631386,Tazé Moore,1998-06-29,Guard,False,195.0,77,
1631111,Wendell Moore Jr.,2001-09-18,Guard,False,215.0,77,2022.0
1629630,Ja Morant,1999-08-10,Guard,False,174.0,74,2019.0
202693,Markieff Morris,1989-09-02,Forward,False,245.0,81,2011.0
1628420,Monté Morris,1995-06-27,Guard,False,183.0,74,2017.0
1630530,Trey Murphy III,2000-06-18,Forward,False,206.0,80,2021.0
1627749,Dejounte Murray,1996-09-19,Guard,False,180.0,76,2016.0
1627750,Jamal Murray,1997-02-23,Guard,False,215.0,76,2016.0
1631099,Keegan Murray,2000-08-19,Forward,False,225.0,80,2022.0
1631200,Kris Murray,2000-08-19,Forward,False,216.0,80,2023.0
1629004,Svi Mykhailiuk,1997-06-10,Guard-Forward,False,205.0,79,2018.0
1631250,Pete Nance,2000-02-19,Forward,False,225.0,82,
1626204,Larry Nance Jr.,1993-01-01,Forward-Center,False,245.0,80,2015.0
1629614,Andrew Nembhard,2000-01-16,Guard-Forward,False,191.0,76,2022.0
1630174,Aaron Nesmith,1999-10-16,Guard-Forward,False,215.0,78,2020.0
1641803,Tristen Newton,2001-04-26,Guard,False,190.0,77,2024.0
1627777,Georges Niang,1993-06-17,Forward,False,230.0,79,2016.0
1630227,Daishen Nix,2002-02-13,Guard,False,238.0,76,
1630192,Zeke Nnaji,2001-01-09,Forward-Center,False,240.0,81,2020.0
1641936,Miles Norris,2000-04-15,Forward,False,220.0,79,
1629669,Jaylen Nowell,1999-07-09,Guard,False,201.0,76,2019.0
203994,Jusuf Nurkić,1994-08-23,Center,False,290.0,84,2014.0
1626220,Royce O'Neale,1993-06-05,Forward,False,226.0,78,
1626143,Jahlil Okafor,1995-12-15,Center-Forward,False,270.0,82,2015.0
1629643,Chuma Okeke,1998-08-18,Forward,False,229.0,79,2019.0
1629006,Josh Okogie,1998-09-01,Guard,False,213.0,76,2018.0
1630168,Onyeka Okongwu,2000-12-11,Forward-Center,False,240.0,82,2020.0
1630171,Isaac Okoro,2001-01-26,Forward-Guard,False,225.0,77,2020.0
